pressure_series__bar,reference_pressure_round__bar,filename,time__s,pressure__bar,mass__g,mass_flow_rate__g_per_s,basket_pressure__bar
4.0000,4.0000,4-1.txt,33.7210,4.2598,33.2178,1.9492,3.8397
4.0000,4.0000,4-1.txt,33.8150,4.2500,33.3918,1.9537,3.8295
4.0000,4.0000,4-1.txt,33.9080,4.2500,33.5898,1.9443,3.8305
4.0000,4.0000,4-1.txt,34.0020,4.2425,33.7700,1.9318,3.8243
4.0000,4.0000,4-1.txt,34.0950,4.2260,33.9642,1.9281,3.8082
4.0000,4.0000,4-1.txt,34.1890,4.2343,34.1338,1.9313,3.8161
4.0000,4.0000,4-1.txt,34.2820,4.2447,34.3082,1.9309,3.8266
4.0000,4.0000,4-1.txt,34.3750,4.2320,34.4856,1.9321,3.8138
4.0000,4.0000,4-1.txt,34.4690,4.2207,34.6682,1.9365,3.8021
4.0000,4.0000,4-1.txt,34.5620,4.2252,34.8508,1.9398,3.8062
4.0000,4.0000,4-1.txt,34.6560,4.2155,35.0209,1.9447,3.7960
4.0000,4.0000,4-1.txt,34.7490,4.2125,35.2237,1.9475,3.7927
4.0000,4.0000,4-1.txt,34.8420,4.2343,35.3880,1.9434,3.8149
4.0000,4.0000,4-1.txt,34.9360,4.2417,35.5606,1.9431,3.8224
4.0000,4.0000,4-1.txt,35.0300,4.2230,35.7355,1.9419,3.8038
4.0000,4.0000,4-1.txt,35.1230,4.2185,35.9210,1.9330,3.8002
4.0000,4.0000,4-1.txt,35.2160,4.2305,36.1132,1.9283,3.8127
4.0000,4.0000,4-1.txt,35.3090,4.2350,36.2814,1.9171,3.8183
4.0000,4.0000,4-1.txt,35.4020,4.2260,36.4270,1.9065,3.8104
4.0000,4.0000,4-1.txt,35.4970,4.2432,36.5899,1.9074,3.8276
4.0000,4.0000,4-1.txt,35.5900,4.2290,36.7706,1.9110,3.8129
4.0000,4.0000,4-1.txt,35.6830,4.2222,36.9566,1.9095,3.8063
4.0000,4.0000,4-1.txt,35.7760,4.2245,37.1368,1.9099,3.8085
4.0000,4.0000,4-1.txt,35.8700,4.2432,37.3377,1.9134,3.8269
4.0000,4.0000,4-1.txt,35.9640,4.2313,37.5256,1.9126,3.8150
4.0000,4.0000,4-1.txt,36.0570,4.2132,37.7144,1.9147,3.7968
4.0000,4.0000,4-1.txt,36.1500,4.2335,37.9067,1.9156,3.8170
4.0000,4.0000,4-1.txt,36.2430,4.2170,38.0951,1.9142,3.8006
4.0000,4.0000,4-1.txt,36.3370,4.2035,38.2618,1.9207,3.7864
4.0000,4.0000,4-1.txt,36.4310,4.2177,38.4406,1.9289,3.7998
4.0000,4.0000,4-1.txt,36.5240,4.2268,38.6126,1.9263,3.8091
4.0000,4.0000,4-1.txt,36.6170,4.2222,38.8044,1.9193,3.8053
4.0000,4.0000,4-1.txt,36.7110,4.2020,38.9711,1.9164,3.7854
4.0000,4.0000,4-1.txt,36.8040,4.2110,39.1119,1.9200,3.7940
4.0000,4.0000,4-1.txt,36.8980,4.2110,39.2888,1.9258,3.7934
4.0000,4.0000,4-1.txt,36.9910,4.2058,39.4911,1.9237,3.7884
4.0000,4.0000,4-1.txt,37.0840,4.2200,39.6718,1.9155,3.8035
4.0000,4.0000,4-1.txt,37.1780,4.2275,39.8260,1.9105,3.8115
4.0000,4.0000,4-1.txt,37.2710,4.2148,40.0274,1.9037,3.7994
4.0000,4.0000,4-1.txt,37.3640,4.2020,40.2042,1.8961,3.7875
4.0000,4.0000,4-1.txt,37.4580,4.2073,40.3878,1.8898,3.7934
4.0000,4.0000,4-1.txt,37.5520,4.2095,40.5714,1.8797,3.7966
4.0000,4.0000,4-1.txt,37.6450,4.2035,40.7660,1.8737,3.7912
4.0000,4.0000,4-1.txt,37.7380,4.2260,40.9308,1.8750,3.8136
4.0000,4.0000,4-1.txt,37.8310,4.2118,41.1384,1.8754,3.7993
4.0000,4.0000,4-1.txt,37.9250,4.1960,41.3235,1.8740,3.7837
4.0000,4.0000,4-1.txt,38.0190,4.1960,41.4859,1.8722,3.7839
4.0000,4.0000,4-1.txt,38.1120,4.2088,41.6627,1.8719,3.7967
4.0000,4.0000,4-1.txt,38.2050,4.2043,41.8295,1.8763,3.7917
4.0000,4.0000,4-1.txt,38.2980,4.1952,41.9972,1.8768,3.7827
4.0000,4.0000,4-1.txt,38.3930,4.2110,42.1717,1.8679,3.7993
4.0000,4.0000,4-1.txt,38.4860,4.1982,42.3293,1.8588,3.7875
4.0000,4.0000,4-1.txt,38.5790,4.1803,42.4912,1.8571,3.7697
4.0000,4.0000,4-1.txt,38.6720,4.2005,42.6666,1.8514,3.7905
4.0000,4.0000,4-1.txt,38.7650,4.2058,42.8305,1.8452,3.7963
4.0000,4.0000,4-1.txt,38.8590,4.1997,43.0093,1.8394,3.7909
4.0000,4.0000,4-1.txt,38.9530,4.1900,43.1727,1.8315,3.7820
4.0000,4.0000,4-1.txt,39.0460,4.1952,43.3341,1.8264,3.7877
4.0000,4.0000,4-1.txt,39.1390,4.1877,43.5187,1.8230,3.7806
4.0000,4.0000,4-1.txt,39.2330,4.1848,43.6970,1.8156,3.7783
4.0000,4.0000,4-1.txt,39.3260,4.2035,43.8647,1.8029,3.7983
4.0000,4.0000,4-1.txt,39.4200,4.2027,44.0396,1.8005,3.7978
4.0000,4.0000,4-1.txt,39.5130,4.1893,44.2198,1.8026,3.7841
4.0000,4.0000,4-1.txt,39.6060,4.1727,44.3947,1.8061,3.7672
4.0000,4.0000,4-1.txt,39.7000,4.1727,44.5528,1.8127,3.7666
4.0000,4.0000,4-1.txt,39.7930,4.1562,44.7148,1.8164,3.7497
4.0000,4.0000,4-1.txt,39.8870,4.1517,44.8806,1.8156,3.7453
4.0000,4.0000,4-1.txt,39.9800,4.1465,45.0469,1.8178,3.7398
4.0000,4.0000,4-1.txt,40.0740,4.1277,45.2059,1.8172,3.7211
4.0000,4.0000,4-1.txt,40.1670,4.1098,45.3698,1.8120,3.7037
4.0000,4.0000,4-1.txt,40.2600,4.0903,45.5486,1.8130,3.6841
4.0000,4.0000,4-1.txt,40.3540,4.0873,45.6961,1.8134,3.6810
4.0000,4.0000,4-1.txt,40.4470,4.0775,45.8681,1.8140,3.6712
4.0000,4.0000,4-1.txt,40.5410,4.0633,46.0445,1.8116,3.6572
4.0000,4.0000,4-1.txt,40.6340,4.0730,46.2098,1.8053,3.6676
4.0000,4.0000,4-1.txt,40.7270,4.0655,46.3747,1.8012,3.6605
4.0000,4.0000,4-1.txt,40.8200,4.0648,46.5275,1.8003,3.6598
4.0000,4.0000,4-1.txt,40.9150,4.0670,46.7086,1.8002,3.6621
4.0000,4.0000,4-1.txt,41.0080,4.0880,46.8807,1.8013,3.6830
4.0000,4.0000,4-1.txt,41.1010,4.1015,47.0724,1.8008,3.6965
4.0000,4.0000,4-1.txt,41.1940,4.0857,47.2536,1.7962,3.6812
4.0000,4.0000,4-1.txt,41.2870,4.0948,47.4319,1.7931,3.6905
4.0000,4.0000,4-1.txt,41.3820,4.0925,47.5799,1.7962,3.6880
4.0000,4.0000,4-1.txt,41.4750,4.0782,47.7668,1.7999,3.6733
4.0000,4.0000,4-1.txt,41.5680,4.0880,47.9139,1.8011,3.6830
4.0000,4.0000,4-1.txt,41.6610,4.1007,48.0763,1.8033,3.6955
4.0000,4.0000,4-1.txt,41.7550,4.0903,48.2623,1.8080,3.6846
4.0000,4.0000,4-1.txt,41.8490,4.0663,48.4209,1.8079,3.6606
4.0000,4.0000,4-1.txt,41.9420,4.0693,48.5905,1.8005,3.6643
4.0000,4.0000,4-1.txt,42.0350,4.0580,48.7529,1.8001,3.6531
4.0000,4.0000,4-1.txt,42.1280,4.0438,48.9149,1.8052,3.6383
4.0000,4.0000,4-1.txt,42.2220,4.0670,49.0754,1.8095,3.6611
4.0000,4.0000,4-1.txt,42.3150,4.0738,49.2518,1.8070,3.6681
4.0000,4.0000,4-1.txt,42.4090,4.0550,49.4301,1.8007,3.6500
4.0000,4.0000,4-1.txt,42.5020,4.0445,49.6155,1.8004,3.6395
4.0000,4.0000,4-1.txt,42.5960,4.0535,49.7597,1.7922,3.6494
4.0000,4.0000,4-1.txt,42.6890,4.0625,49.9087,1.7820,3.6594
4.0000,4.0000,4-1.txt,42.7820,4.0490,50.0682,1.7879,3.6453
4.0000,4.0000,4-1.txt,42.8760,4.0715,50.2585,1.7887,3.6677
4.0000,4.0000,4-1.txt,42.9690,4.0655,50.4157,1.7885,3.6617
4.0000,4.0000,4-1.txt,43.0630,4.0572,50.5887,1.7951,3.6528
4.0000,4.0000,4-1.txt,43.1560,4.0602,50.7727,1.7937,3.6560
4.0000,4.0000,4-1.txt,43.2490,4.0798,50.9405,1.7962,3.6752
4.0000,4.0000,4-1.txt,43.3430,4.0918,51.0918,1.7974,3.6871
4.0000,4.0000,4-1.txt,43.4370,4.0842,51.2480,1.7937,3.6800
4.0000,4.0000,4-1.txt,43.5300,4.1015,51.4306,1.7959,3.6970
4.0000,4.0000,4-1.txt,43.6230,4.0970,51.6075,1.8020,3.6919
4.0000,4.0000,4-1.txt,43.7160,4.0880,51.7733,1.8036,3.6827
4.0000,4.0000,4-1.txt,43.8100,4.1098,51.9246,1.7977,3.7051
4.0000,4.0000,4-1.txt,43.9040,4.1218,52.0895,1.7916,3.7177
4.0000,4.0000,4-1.txt,43.9970,4.1165,52.2884,1.7944,3.7121
4.0000,4.0000,4-1.txt,44.0900,4.1113,52.4148,1.8017,3.7062
4.0000,4.0000,4-1.txt,44.1830,4.1248,52.5893,1.8075,3.7191
4.0000,4.0000,4-1.txt,44.2770,4.1158,52.7743,1.8078,3.7101
4.0000,4.0000,4-1.txt,44.3710,4.1128,52.9300,1.8052,3.7073
4.0000,4.0000,4-1.txt,44.4640,4.1450,53.1083,1.8052,3.7396
4.0000,4.0000,4-1.txt,44.5570,4.1593,53.2774,1.8032,3.7540
4.0000,4.0000,4-1.txt,44.6500,4.1547,53.4466,1.8040,3.7494
4.0000,4.0000,4-1.txt,44.7440,4.1502,53.6350,1.8102,3.7443
4.0000,4.0000,4-1.txt,44.8380,4.1720,53.7839,1.8173,3.7654
4.0000,4.0000,4-1.txt,44.9310,4.1787,53.9468,1.8158,3.7723
4.0000,4.0000,4-1.txt,45.0240,4.1750,54.1213,1.8147,3.7686
4.0000,4.0000,4-1.txt,45.1180,4.1930,54.3049,1.8176,3.7864
4.0000,4.0000,4-1.txt,45.2110,4.1915,54.4678,1.8193,3.7847
4.0000,4.0000,4-1.txt,45.3050,4.1893,54.6249,1.8207,3.7823
4.0000,4.0000,4-1.txt,45.3980,4.1893,54.7960,1.8150,3.7829
4.0000,4.0000,4-1.txt,45.4910,4.1997,54.9695,1.8207,3.7928
4.0000,4.0000,4-1.txt,45.5850,4.2102,55.1314,1.8305,3.8023
4.0000,4.0000,4-1.txt,45.6780,4.1990,55.3131,1.8260,3.7915
4.0000,4.0000,4-1.txt,45.7710,4.2155,55.4808,1.8228,3.8083
4.0000,4.0000,4-1.txt,45.8650,4.2080,55.6452,1.8234,3.8008
4.0000,4.0000,4-1.txt,45.9590,4.2012,55.8124,1.8239,3.7940
4.0000,4.0000,4-1.txt,46.0520,4.2043,55.9907,1.8227,3.7971
4.0000,4.0000,4-1.txt,46.1450,4.2237,56.1690,1.8193,3.8169
4.0000,4.0000,4-1.txt,46.2380,4.2298,56.3439,1.8217,3.8227
4.0000,4.0000,4-1.txt,46.3320,4.2207,56.5164,1.8253,3.8133
4.0000,4.0000,4-1.txt,46.4260,4.2245,56.6760,1.8226,3.8173
4.0000,4.0000,4-1.txt,46.5190,4.2298,56.8711,1.8200,3.8229
4.0000,4.0000,4-1.txt,46.6120,4.2237,57.0349,1.8237,3.8165
4.0000,4.0000,4-1.txt,46.7050,4.2327,57.1964,1.8328,3.8246
4.0000,4.0000,4-1.txt,46.8000,4.2455,57.3593,1.8357,3.8370
4.0000,4.0000,4-1.txt,46.8930,4.2523,57.5294,1.8338,3.8440
4.0000,4.0000,4-1.txt,46.9860,4.2470,57.7173,1.8332,3.8388
4.0000,4.0000,4-1.txt,47.0790,4.2455,57.8870,1.8304,3.8376
4.0000,4.0000,4-1.txt,47.1720,4.2477,58.0489,1.8285,3.8400
4.0000,4.0000,4-1.txt,47.2670,4.2387,58.2090,1.8288,3.8310
4.0000,4.0000,4-1.txt,47.3600,4.2538,58.3877,1.8270,3.8462
4.0000,4.0000,4-1.txt,47.4530,4.2590,58.5593,1.8259,3.8515
4.0000,4.0000,4-1.txt,47.5460,4.2410,58.7193,1.8238,3.8337
4.0000,4.0000,4-1.txt,47.6400,4.2252,58.8971,1.8173,3.8186
4.0000,4.0000,4-1.txt,47.7330,4.2320,59.0687,1.8154,3.8256
4.0000,4.0000,4-1.txt,47.8270,4.2373,59.2297,1.8224,3.8301
4.0000,4.0000,4-1.txt,47.9200,4.2283,59.3926,1.8228,3.8211
4.0000,4.0000,4-1.txt,48.0130,4.2283,59.5704,1.8216,3.8212
4.0000,4.0000,4-1.txt,48.1070,4.2425,59.7607,1.8232,3.8353
4.0000,4.0000,4-1.txt,48.2000,4.2222,59.9433,1.8235,3.8150
4.0000,4.0000,4-1.txt,48.2940,4.2170,60.1057,1.8268,3.8094
4.0000,4.0000,4-1.txt,48.3870,4.2305,60.2782,1.8282,3.8228
4.0000,4.0000,4-1.txt,48.4810,4.2395,60.4378,1.8278,3.8318
4.0000,4.0000,4-1.txt,48.5740,4.2313,60.6055,1.8256,3.8238
4.0000,4.0000,4-1.txt,48.6670,4.2290,60.7761,1.8247,3.8216
4.0000,4.0000,4-1.txt,48.7610,4.2268,60.9395,1.8263,3.8192
4.0000,4.0000,4-1.txt,48.8540,4.2222,61.0957,1.8261,3.8148
4.0000,4.0000,4-1.txt,48.9480,4.2252,61.2793,1.8291,3.8175
4.0000,4.0000,4-1.txt,49.0410,4.2335,61.4422,1.8354,3.8251
4.0000,4.0000,4-1.txt,49.1340,4.2373,61.5945,1.8369,3.8287
4.0000,4.0000,4-1.txt,49.2270,4.2148,61.7771,1.8368,3.8062
4.0000,4.0000,4-1.txt,49.3210,4.2132,61.9655,1.8379,3.8046
4.0000,4.0000,4-1.txt,49.4150,4.2050,62.1366,1.8419,3.7959
4.0000,4.0000,4-1.txt,49.5080,4.1982,62.3192,1.8420,3.7892
4.0000,4.0000,4-1.txt,49.6010,4.2058,62.4710,1.8405,3.7968
4.0000,4.0000,4-1.txt,49.6940,4.1952,62.6416,1.8464,3.7857
4.0000,4.0000,4-1.txt,49.7890,4.1960,62.8238,1.8498,3.7861
4.0000,4.0000,4-1.txt,49.8820,4.1765,63.0117,1.8537,3.7662
4.0000,4.0000,4-1.txt,49.9750,4.1765,63.1789,1.8618,3.7654
4.0000,4.0000,4-1.txt,50.0680,4.1833,63.3308,1.8696,3.7714
4.0000,4.0000,4-1.txt,50.1610,4.1780,63.4922,1.8715,3.7660
4.0000,4.0000,4-1.txt,50.2560,4.1893,63.6797,1.8658,3.7778
4.0000,4.0000,4-1.txt,50.3490,4.1818,63.8455,1.8592,3.7709
4.0000,4.0000,4-1.txt,50.4420,4.1750,64.0290,1.8616,3.7640
4.0000,4.0000,4-1.txt,50.5350,4.1780,64.2174,1.8737,3.7657
4.0000,4.0000,4-1.txt,50.6290,4.1757,64.3866,1.8746,3.7634
4.0000,4.0000,4-1.txt,50.7230,4.1863,64.5514,1.8685,3.7745
4.0000,4.0000,4-1.txt,50.8160,4.1772,64.7172,1.8674,3.7656
4.0000,4.0000,4-1.txt,50.9090,4.1893,64.9152,1.8611,3.7783
4.0000,4.0000,4-1.txt,51.0020,4.1848,65.0839,1.8591,3.7739
4.0000,4.0000,4-1.txt,51.0960,4.1705,65.2794,1.8623,3.7594
4.0000,4.0000,4-1.txt,51.1890,4.1795,65.4635,1.8574,3.7689
4.0000,4.0000,4-1.txt,51.2830,4.1795,65.6336,1.8464,3.7700
4.0000,4.0000,4-1.txt,51.3760,4.1833,65.8186,1.8421,3.7742
4.0000,4.0000,4-1.txt,51.4700,4.1712,66.0075,1.8550,3.7609
4.0000,4.0000,4-1.txt,51.5630,4.1712,66.2040,1.8704,3.7593
4.0000,4.0000,4-1.txt,51.6560,4.1660,66.3506,1.8711,3.7540
4.0000,4.0000,4-1.txt,51.7500,4.1540,66.4905,1.8682,3.7423
4.0000,4.0000,4-1.txt,51.8430,4.1735,66.6519,1.8664,3.7620
4.0000,4.0000,4-1.txt,51.9370,4.1833,66.8509,1.8543,3.7729
4.0000,4.0000,4-1.txt,52.0300,4.1675,67.0393,1.8436,3.7583
4.0000,4.0000,4-1.txt,52.1230,4.1593,67.1911,1.8430,3.7501
4.0000,4.0000,4-1.txt,52.2170,4.1555,67.3752,1.8463,3.7460
4.0000,4.0000,4-1.txt,52.3100,4.1675,67.5424,1.8459,3.7580
4.0000,4.0000,4-1.txt,52.4040,4.1652,67.6919,1.8416,3.7562
4.0000,4.0000,4-1.txt,52.4970,4.1727,67.8673,1.8395,3.7639
4.0000,4.0000,4-1.txt,52.5900,4.1780,68.0326,1.8351,3.7696
4.0000,4.0000,4-1.txt,52.6830,4.1712,68.1878,1.8305,3.7633
4.0000,4.0000,4-1.txt,52.7780,4.1652,68.3387,1.8263,3.7577
4.0000,4.0000,4-1.txt,52.8710,4.1742,68.5208,1.8176,3.7676
4.0000,4.0000,4-1.txt,52.9640,4.1757,68.7323,1.8077,3.7701
4.0000,4.0000,4-1.txt,53.0570,4.1720,68.9226,1.8049,3.7666
4.0000,4.0000,4-1.txt,53.1500,4.1787,69.0812,1.8101,3.7728
4.0000,4.0000,4-1.txt,53.2450,4.1615,69.2590,1.8152,3.7551
4.0000,4.0000,4-1.txt,53.3380,4.1450,69.4238,1.8127,3.7388
4.0000,4.0000,4-1.txt,53.4310,4.1525,69.5613,1.8039,3.7472
4.0000,4.0000,4-1.txt,53.5240,4.1487,69.7179,1.7989,3.7439
4.0000,4.0000,4-1.txt,53.6170,4.1300,69.8885,1.7937,3.7257
4.0000,4.0000,4-1.txt,53.7120,4.1158,70.0697,1.7943,3.7114
4.0000,4.0000,4-1.txt,53.8050,4.1090,70.2537,1.8035,3.7037
4.0000,4.0000,4-1.txt,53.8980,4.0963,70.4114,1.8047,3.6909
4.0000,4.0000,4-1.txt,53.9910,4.0948,70.6036,1.8013,3.6897
4.0000,4.0000,4-1.txt,54.0850,4.1030,70.7651,1.8041,3.6977
4.0000,4.0000,4-1.txt,54.1790,4.0933,70.9333,1.8088,3.6875
4.0000,4.0000,4-1.txt,54.2720,4.0903,71.0957,1.8076,3.6846
4.0000,4.0000,4-1.txt,54.3650,4.0678,71.2552,1.8009,3.6627
4.0000,4.0000,4-1.txt,54.4580,4.0708,71.4220,1.7897,3.6669
4.0000,4.0000,4-1.txt,54.5520,4.0685,71.5839,1.7837,3.6652
4.0000,4.0000,4-1.txt,54.6450,4.0655,71.7387,1.7871,3.6619
4.0000,4.0000,4-1.txt,54.7390,4.0903,71.9155,1.7898,3.6863
4.0000,4.0000,4-1.txt,54.8320,4.0805,72.0842,1.7946,3.6761
4.0000,4.0000,4-1.txt,54.9260,4.0835,72.2514,1.7997,3.6786
4.0000,4.0000,4-1.txt,55.0190,4.0895,72.3975,1.8007,3.6845
4.0000,4.0000,4-1.txt,55.1120,4.1173,72.5551,1.7965,3.7127
4.0000,4.0000,4-1.txt,55.2060,4.1277,72.7527,1.7861,3.7242
4.0000,4.0000,4-1.txt,55.2990,4.1240,72.9257,1.7825,3.7208
4.0000,4.0000,4-1.txt,55.3930,4.1593,73.0847,1.7841,3.7559
4.0000,4.0000,4-1.txt,55.4860,4.1473,73.2486,1.7883,3.7435
4.0000,4.0000,4-1.txt,55.5790,4.1375,73.4211,1.7939,3.7332
4.0000,4.0000,4-1.txt,55.6730,4.1600,73.5802,1.7943,3.7556
4.0000,4.0000,4-1.txt,55.7670,4.1578,73.7484,1.7924,3.7536
4.0000,4.0000,4-1.txt,55.8600,4.1555,73.9368,1.7936,3.7512
4.0000,4.0000,4-1.txt,55.9530,4.1495,74.0853,1.8010,3.7445
4.0000,4.0000,4-1.txt,56.0460,4.1540,74.2511,1.8078,3.7483
4.0000,4.0000,4-1.txt,56.1390,4.1345,74.4375,1.8122,3.7284
4.0000,4.0000,4-1.txt,56.2340,4.1248,74.6086,1.8148,3.7184
4.0000,4.0000,4-1.txt,56.3270,4.1562,74.7710,1.8171,3.7496
4.0000,4.0000,4-1.txt,56.4200,4.1390,74.9325,1.8279,3.7313
4.0000,4.0000,4-1.txt,56.5130,4.1240,75.1040,1.8382,3.7153
4.0000,4.0000,4-1.txt,56.6070,4.1202,75.2574,1.8335,3.7120
4.0000,4.0000,4-1.txt,56.7010,4.1202,75.4092,1.8291,3.7125
4.0000,4.0000,4-1.txt,56.7940,4.1248,75.5798,1.8358,3.7163
4.0000,4.0000,4-1.txt,56.8870,4.1307,75.7682,1.8400,3.7219
4.0000,4.0000,4-1.txt,56.9800,4.1593,75.9561,1.8394,3.7504
4.0000,4.0000,4-1.txt,57.0740,4.1585,76.1281,1.8408,3.7495
4.0000,4.0000,4-1.txt,57.1680,4.1585,76.2910,1.8425,3.7494
4.0000,4.0000,4-1.txt,57.2610,4.1675,76.4410,1.8469,3.7579
4.0000,4.0000,4-1.txt,57.3540,4.1720,76.6241,1.8549,3.7616
4.0000,4.0000,4-1.txt,57.4470,4.1915,76.8105,1.8613,3.7805
4.0000,4.0000,4-1.txt,57.5410,4.1937,76.9802,1.8596,3.7829
4.0000,4.0000,4-1.txt,57.6350,4.2095,77.1695,1.8564,3.7990
4.0000,4.0000,4-1.txt,57.7280,4.1952,77.3406,1.8629,3.7841
4.0000,4.0000,4-1.txt,57.8210,4.1885,77.5169,1.8689,3.7767
4.0000,4.0000,4-1.txt,57.9150,4.2073,77.7164,1.8697,3.7954
4.0000,4.0000,4-1.txt,58.0080,4.2207,77.8826,1.8754,3.8083
4.0000,4.0000,4-1.txt,58.1010,4.2155,78.0417,1.8895,3.8016
4.0000,4.0000,4-1.txt,58.1950,4.2050,78.2277,1.8967,3.7904
4.0000,4.0000,4-1.txt,58.2880,4.2222,78.4132,1.8896,3.8084
4.0000,4.0000,4-1.txt,58.3820,4.2177,78.5747,1.8870,3.8041
4.0000,4.0000,4-1.txt,58.4750,4.2177,78.7477,1.8885,3.8040
4.0000,4.0000,4-1.txt,58.5680,4.2447,78.9125,1.8905,3.8308
4.0000,4.0000,4-1.txt,58.6620,4.2523,79.0836,1.9026,3.8370
4.0000,4.0000,4-1.txt,58.7560,4.2545,79.2965,1.9098,3.8386
4.0000,4.0000,4-1.txt,58.8490,4.2417,79.4695,1.9042,3.8264
4.0000,4.0000,4-1.txt,58.9420,4.2598,79.6473,1.8955,3.8453
4.0000,4.0000,4-1.txt,59.0350,4.2717,79.8121,1.8923,3.8576
4.0000,4.0000,4-1.txt,59.1290,4.2673,79.9846,1.8993,3.8524
4.0000,4.0000,4-1.txt,59.2230,4.2875,80.1836,1.9072,3.8718
4.0000,4.0000,4-1.txt,59.3160,4.2823,80.3455,1.9032,3.8670
4.0000,4.0000,4-1.txt,59.4090,4.2778,80.5209,1.8979,3.8630
4.0000,4.0000,4-1.txt,59.5020,4.2717,80.7016,1.9020,3.8566
4.0000,4.0000,4-1.txt,59.5970,4.2823,80.9087,1.9037,3.8669
4.0000,4.0000,4-1.txt,59.6900,4.2687,81.0692,1.9044,3.8534
4.0000,4.0000,4-1.txt,59.7830,4.2410,81.2269,1.9085,3.8252
4.0000,4.0000,4-1.txt,59.8760,4.2523,81.4301,1.9063,3.8367
4.0000,4.0000,4-1.txt,59.9690,4.2350,81.5940,1.9068,3.8194
4.0000,4.0000,4-1.txt,60.0630,4.2110,81.7752,1.9175,3.7943
4.0000,4.0000,4-1.txt,60.1570,4.2118,81.9785,1.9164,3.7951
4.0000,4.0000,4-1.txt,60.2500,4.2230,82.1524,1.9068,3.8074
4.0000,4.0000,4-1.txt,60.3430,4.2290,82.3153,1.9043,3.8136
4.0000,4.0000,4-1.txt,60.4360,4.2118,82.4571,1.9066,3.7961
4.0000,4.0000,4-1.txt,60.5300,4.2260,82.6541,1.9138,3.8097
4.0000,4.0000,4-1.txt,60.6240,4.2335,82.8603,1.9120,3.8173
4.0000,4.0000,4-1.txt,60.7170,4.2335,83.0492,1.9107,3.8175
4.0000,4.0000,4-1.txt,60.8100,4.2613,83.2111,1.9142,3.8449
4.0000,4.0000,4-1.txt,60.9040,4.2643,83.3836,1.9079,3.8485
4.0000,4.0000,4-1.txt,60.9970,4.2635,83.5619,1.8976,3.8488
4.0000,4.0000,4-1.txt,61.0910,4.2583,83.7383,1.8960,3.8437
4.0000,4.0000,4-1.txt,61.1840,4.2680,83.9372,1.9093,3.8521
4.0000,4.0000,4-1.txt,61.2770,4.2702,84.1074,1.9138,3.8539
4.0000,4.0000,4-1.txt,61.3710,4.2575,84.2587,1.9127,3.8413
4.0000,4.0000,4-1.txt,61.4640,4.2687,84.4495,1.9148,3.8523
4.0000,4.0000,4-1.txt,61.5570,4.2620,84.6547,1.9093,3.8461
4.0000,4.0000,4-1.txt,61.6510,4.2373,84.8244,1.9028,3.8220
4.0000,4.0000,4-1.txt,61.7450,4.2252,84.9863,1.9051,3.8098
4.0000,4.0000,4-1.txt,61.8380,4.2387,85.1622,1.9164,3.8221
4.0000,4.0000,4-1.txt,61.9310,4.2343,85.3424,1.9193,3.8173
4.0000,4.0000,4-1.txt,62.0240,4.2207,85.5390,1.9123,3.8046
4.0000,4.0000,4-1.txt,62.1180,4.2177,85.7014,1.9100,3.8018
4.0000,4.0000,4-1.txt,62.2120,4.2230,85.8941,1.9108,3.8070
4.0000,4.0000,4-1.txt,62.3050,4.2088,86.0608,1.9119,3.7926
4.0000,4.0000,4-1.txt,62.3980,4.2215,86.2141,1.9125,3.8053
4.0000,4.0000,4-1.txt,62.4910,4.2275,86.3843,1.9136,3.8112
4.0000,4.0000,4-1.txt,62.5860,4.2432,86.5717,1.9094,3.8273
4.0000,4.0000,4-1.txt,62.6790,4.2222,86.7831,1.9054,3.8068
4.0000,4.0000,4-1.txt,62.7720,4.2252,86.9585,1.9179,3.8085
4.0000,4.0000,4-1.txt,62.8650,4.2335,87.1436,1.9254,3.8160
4.0000,4.0000,4-1.txt,62.9580,4.2245,87.3141,1.9201,3.8075
4.0000,4.0000,4-1.txt,63.0530,4.2327,87.4958,1.9160,3.8162
4.0000,4.0000,4-1.txt,63.1460,4.2485,87.6558,1.9161,3.8319
4.0000,4.0000,4-1.txt,63.2390,4.2320,87.8457,1.9178,3.8152
4.0000,4.0000,4-1.txt,63.3320,4.2170,88.0259,1.9209,3.7999
4.0000,4.0000,4-1.txt,63.4260,4.2132,88.2008,1.9153,3.7967
4.0000,4.0000,4-1.txt,63.5190,4.2268,88.3858,1.9063,3.8112
4.0000,4.0000,4-1.txt,63.6130,4.2050,88.5824,1.9045,3.7896
4.0000,4.0000,4-1.txt,63.7060,4.2102,88.7438,1.9048,3.7948
4.0000,4.0000,4-1.txt,63.7990,4.2035,88.9211,1.9133,3.7872
4.0000,4.0000,4-1.txt,63.8930,4.1952,89.0980,1.9248,3.7778
4.0000,4.0000,4-1.txt,63.9860,4.1930,89.2825,1.9250,3.7755
4.0000,4.0000,4-1.txt,64.0800,4.2073,89.4488,1.9100,3.7913
4.0000,4.0000,4-1.txt,64.1730,4.2118,89.6300,1.9022,3.7966
4.0000,4.0000,4-1.txt,64.2670,4.2012,89.8438,1.9079,3.7855
4.0000,4.0000,4-1.txt,64.3600,4.2050,90.0163,1.9131,3.7887
4.0000,4.0000,4-1.txt,64.4530,4.2005,90.2091,1.9153,3.7840
4.0000,4.0000,4-1.txt,64.5470,4.1990,90.3676,1.9221,3.7818
